popularity,popularity_num,artist_followers,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
True,38,24241,44,0.874,0.73,11,-4.635,0,0.0632,0.164,0,0.0883,0.854,125.929,4
True,37,681,31,0.709,0.747,1,-3.865,1,0.0402,0.00875,0.00082,0.0873,0.961,100.029,4
True,38,7244,41,0.688,0.814,11,-4.428,0,0.261,0.18,0,0.3,0.494,83.938,4
True,36,64487,52,0.856,0.434,4,-7.581,1,0.145,0.786,1.13e-06,0.0966,0.728,97.036,4
True,37,73925,64,0.628,0.75,11,-5.021,1,0.343,0.165,0,0.069,0.663,75.659,4
True,30,1180,31,0.832,0.476,6,-4.199,0,0.1,0.443,0,0.046,0.538,141.963,4
False,41,385,31,0.694,0.476,7,-6.776,1,0.0628,0.497,0,0.103,0.322,128.135,4
True,8,1068,40,0.405,0.398,1,-7.477,1,0.0891,0.592,2.12e-05,0.109,0.306,83.676,5
True,32,1240,34,0.672,0.676,3,-7.421,1,0.0402,0.635,0,0.131,0.825,129.941,4
False,50,310472,67,0.348,0.576,5,-8.326,1,0.12,0.61,0.000223,0.205,0.453,179.175,4
True,35,254,28,0.659,0.351,7,-7.306,1,0.0916,0.836,0,0.0977,0.209,86.025,4
False,45,42174,56,0.653,0.447,1,-6.888,1,0.0713,0.662,0,0.165,0.532,129.946,4
True,0,652409,68,0.66,0.564,7,-6.514,0,0.0731,0.152,0,0.119,0.565,97.037,4
True,39,1861,30,0.453,0.688,1,-5.158,0,0.128,0.111,0,0.085,0.544,98.874,4
True,34,221,31,0.836,0.677,8,-6.991,1,0.152,0.563,0,0.102,0.28,140.039,4
False,48,37499,50,0.732,0.354,9,-8.361,1,0.0365,0.439,1.86e-05,0.128,0.554,87.991,4
True,32,4916,34,0.774,0.741,4,-7.4,1,0.233,0.434,0,0.126,0.73,98.007,4
False,44,310472,67,0.651,0.509,2,-7.023,1,0.288,0.474,0,0.0799,0.386,100.106,4
True,9,466356,67,0.463,0.566,8,-6.195,1,0.145,0.196,0,0.284,0.219,93.921,4
True,39,7553,43,0.57,0.499,8,-6.339,1,0.0574,0.14,0,0.315,0.437,80.025,4
True,38,7429,38,0.775,0.643,10,-4.591,0,0.265,0.259,0,0.104,0.716,118.961,4
True,39,2317,32,0.76,0.383,8,-5.954,1,0.0436,0.651,0,0.0803,0.428,77.52,4
False,40,452,30,0.355,0.698,10,-5.934,0,0.055,0.235,0.000427,0.0904,0.491,152.989,3
True,0,310472,67,0.526,0.841,10,-3.573,0,0.306,0.312,0,0.134,0.536,114.673,4
False,56,232081,63,0.659,0.939,2,-4.043,1,0.0375,0.0076,0.0192,0.0583,0.671,104.983,4
False,63,660106,67,0.718,0.794,11,-2.877,0,0.0703,0.0806,0,0.0679,0.751,114.285,4
False,61,1904990,73,0.7,0.873,1,-2.901,1,0.0869,0.0148,0,0.343,0.612,99.972,4
True,33,470467,67,0.605,0.894,9,-3.885,0,0.0385,0.0119,0,0.0887,0.545,122.051,4
False,64,470467,67,0.671,0.782,7,-3.912,1,0.0402,0.0599,1.9e-06,0.393,0.582,121.987,4
False,58,268496,53,0.747,0.819,9,-3.92,1,0.041,0.0347,0,0.297,0.488,114.987,4
False,60,183314,60,0.648,0.819,10,-2.976,0,0.0345,0.0754,0,0.0837,0.575,117.997,4
False,60,1162050,66,0.678,0.809,8,-4.162,1,0.0598,0.0383,0,0.243,0.561,119.979,4
False,55,232204,64,0.75,0.799,0,-2.788,0,0.0697,0.0706,0,0.377,0.462,110.991,4
False,59,199024,61,0.774,0.919,8,-0.509,0,0.0701,0.332,0,0.1,0.69,120.033,4
False,54,75081,52,0.699,0.862,1,-0.88,1,0.0514,0.115,5.34e-06,0.278,0.835,97.922,4
True,1,1162050,66,0.719,0.733,4,-4.147,1,0.0861,0.101,0,0.27,0.514,123.058,4
False,57,708932,61,0.727,0.808,11,-3.66,1,0.106,0.163,0,0.187,0.761,115.02,4
False,41,55933,43,0.64,0.91,1,-3.112,1,0.0465,0.0167,2.28e-06,0.384,0.662,125.024,4
False,45,17306,49,0.781,0.909,5,-4.337,0,0.1,0.128,2.9e-05,0.0637,0.663,109.966,4
True,39,232204,64,0.726,0.711,11,-3.456,0,0.0889,0.137,1.8e-06,0.285,0.676,102.957,4
True,37,123,26,0.718,0.868,1,-3.142,1,0.061,0.0992,0,0.0539,0.57,110.003,4
False,46,4370,48,0.662,0.861,6,-0.977,0,0.0309,0.281,0,0.113,0.604,97.05,4
True,38,10635,39,0.748,0.593,2,-7.406,1,0.123,0.138,0.0883,0.0802,0.213,95.065,4
False,41,63128,41,0.693,0.959,6,-2.756,1,0.29,0.126,0.000312,0.26,0.569,128.157,4
False,66,1179456,74,0.579,0.852,4,-3.358,1,0.0521,0.0607,0,0.41,0.64,79.01,4
False,47,1904990,73,0.76,0.673,1,-3.487,0,0.0426,0.26,0,0.167,0.81,140.032,4
True,34,5153,38,0.513,0.748,6,-5.057,0,0.0349,0.0361,0.0041,0.085,0.467,112.071,4
False,62,2226618,79,0.79,0.889,9,-2.129,1,0.0651,0.303,2.05e-06,0.0677,0.925,135.004,4
True,38,559,33,0.565,0.685,8,-5.285,1,0.155,0.326,0,0.115,0.754,108.114,4
True,32,1849,37,0.667,0.759,0,-3.711,1,0.0341,0.0909,0,0.0648,0.612,127.983,4
False,49,20829,60,0.59,0.566,6,-6.176,0,0.0986,0.18,0,0.261,0.544,98.08,4
False,53,949008,68,0.543,0.798,2,-4.235,1,0.0692,0.131,0,0.381,0.433,73.921,4
False,59,2226618,79,0.722,0.866,1,-2.711,1,0.052,0.0154,0,0.11,0.659,137.946,4
True,39,267155,60,0.74,0.897,2,-3.205,0,0.0706,0.0649,0,0.119,0.81,115.052,4
False,68,4407716,84,0.741,0.926,9,-3.968,0,0.112,0.0376,0,0.582,0.571,106.99,4
True,30,48731,41,0.496,0.857,11,-3.504,0,0.0989,0.592,0,0.0968,0.595,150.671,4
False,68,7957700,91,0.856,0.617,10,-5.308,0,0.0841,0.171,0,0.0857,0.759,136.082,4
True,3,180225,51,0.745,0.825,1,-3.162,0,0.0352,0.000875,0.000218,0.0828,0.242,95.001,4
False,57,61911,67,0.559,0.844,1,-2.817,1,0.234,0.0359,0,0.625,0.77,201.845,4
True,23,53,17,0.651,0.905,1,-2.965,1,0.0539,0.158,0,0.154,0.769,105.989,4
False,62,108609,52,0.463,0.883,7,-3.245,1,0.224,0.212,0,0.213,0.439,99.021,4
False,53,1026280,65,0.753,0.818,9,-4.458,0,0.0697,0.0852,0,0.109,0.737,105.995,4
False,62,1921903,71,0.513,0.867,8,-3.729,1,0.0632,0.0631,0,0.34,0.536,149.967,4
False,47,28173,54,0.592,0.797,0,-4.781,1,0.092,0.113,0,0.484,0.465,156.178,4
False,68,717387,64,0.893,0.77,8,-4.692,1,0.107,0.0138,0,0.225,0.349,122.067,4
False,49,1278888,70,0.673,0.854,0,-3.626,1,0.0348,0.0997,0,0.262,0.447,97.009,4
False,46,200918,59,0.748,0.866,5,-3.119,1,0.0627,0.0565,0,0.17,0.636,105.989,4
False,50,210676,60,0.5,0.704,2,-4.35,1,0.0324,0.299,0,0.3,0.386,89.598,4
True,31,48567,47,0.739,0.706,9,-6.534,1,0.152,0.219,0,0.132,0.558,144.112,4
False,53,395385,64,0.738,0.498,4,-6.373,1,0.155,0.237,0,0.164,0.809,95.042,4
True,38,48731,41,0.607,0.715,10,-4.741,1,0.2,0.392,0,0.375,0.741,179.982,4
True,31,38,20,0.521,0.199,5,-8.629,1,0.0322,0.897,0.000973,0.103,0.269,169.676,4
False,61,249842,62,0.659,0.799,1,-2.849,0,0.0629,0.417,0,0.0562,0.782,103.99,4
False,40,5884,35,0.72,0.599,9,-11.576,1,0.0627,0.162,0.018,0.0748,0.667,163.983,4
True,31,13839,36,0.804,0.738,6,-6.2,1,0.182,0.17,0,0.0998,0.867,108.968,4
True,30,681,31,0.695,0.709,11,-6.124,1,0.0592,0.496,0.0043,0.679,0.546,114.912,4
False,47,232204,64,0.698,0.874,9,-2.296,0,0.0299,0.0259,1.02e-06,0.475,0.795,122.945,4
True,31,9673,42,0.75,0.848,1,-3.94,1,0.076,0.0251,1.95e-06,0.206,0.598,99.985,4
True,36,21,25,0.638,0.761,9,-4.806,1,0.0484,0.159,0,0.102,0.353,110.025,4
True,28,337,29,0.491,0.567,5,-7.445,1,0.0331,0.606,0,0.152,0.784,82.665,4
False,63,1026280,65,0.856,0.6,7,-4.712,1,0.0705,0.289,0,0.0607,0.711,120.022,4
False,54,567620,56,0.641,0.618,7,-5.397,1,0.0949,0.0441,0,0.0534,0.393,90.107,4
False,41,63460,51,0.744,0.492,0,-5.645,1,0.168,0.732,0,0.0964,0.528,93.422,4
True,34,1271,33,0.607,0.885,7,-2.75,0,0.0851,0.105,0,0.736,0.658,110.054,4
False,63,554998,71,0.804,0.854,2,-4.194,1,0.0915,0.0893,0,0.27,0.9,151.955,4
True,34,16163,40,0.378,0.524,3,-6.432,0,0.0658,0.479,6.08e-05,0.357,0.502,159.166,3
True,34,372,26,0.572,0.849,0,-5.593,1,0.036,0.0047,0,0.249,0.35,114.971,4
True,31,1143,36,0.883,0.48,0,-6.901,1,0.0844,0.671,1.16e-06,0.0949,0.889,132.993,4
True,31,153,23,0.776,0.42,1,-9.811,1,0.0287,0.151,5.5e-06,0.0821,0.264,110.013,4
True,32,6157,33,0.821,0.603,3,-6.593,1,0.0333,0.482,0,0.173,0.518,116.934,4
False,64,364609,66,0.697,0.682,3,-3.077,1,0.0612,0.143,0,0.146,0.679,160.015,4
True,28,7220,44,0.64,0.871,10,-4.817,1,0.0286,0.103,0,0.385,0.815,103.016,4
False,55,95842,46,0.55,0.681,0,-4.636,1,0.0426,0.429,0,0.105,0.288,83.982,4
True,38,256,35,0.742,0.509,0,-8.743,1,0.132,0.513,1.64e-06,0.0781,0.822,172.045,4
False,58,554998,71,0.651,0.748,11,-3.764,0,0.343,0.157,0,0.102,0.767,167.964,4
False,59,210676,60,0.36,0.533,3,-4.394,1,0.0302,0.375,0,0.0768,0.421,92.854,4
True,37,299,26,0.685,0.27,9,-9.734,1,0.0365,0.92,9.82e-05,0.119,0.45,93.019,4
False,54,1179456,74,0.818,0.785,8,-3.17,1,0.0483,0.221,0,0.169,0.878,114.981,4
True,33,5395,37,0.706,0.705,8,-6.279,1,0.0382,0.576,5.07e-06,0.312,0.639,120.005,4
False,46,249842,62,0.568,0.646,3,-3.418,1,0.0406,0.605,0,0.131,0.395,77.927,4
False,59,1179456,74,0.457,0.745,4,-4.014,1,0.0864,0.19,0,0.17,0.568,67.927,5
True,27,204,22,0.615,0.884,1,-3.002,0,0.0804,0.0922,0,0.112,0.675,93.005,4
False,50,251101,57,0.633,0.622,6,-6.803,0,0.0457,0.62,0,0.104,0.278,87.999,4
False,48,24594,49,0.361,0.226,0,-7.607,0,0.032,0.885,0,0.319,0.303,130.137,4
False,55,144163,54,0.733,0.859,11,-3.773,0,0.0434,0.0871,0,0.121,0.396,102.025,4
False,48,1305,43,0.609,0.658,1,-10.148,1,0.0307,0.00803,0,0.0784,0.271,128.03,4
False,46,1305,43,0.692,0.865,8,-4.881,1,0.0575,0.066,0,0.187,0.744,123.957,4
False,45,1305,43,0.788,0.928,0,-2.046,1,0.192,0.175,0,0.0869,0.796,98.018,4
False,67,184962,65,0.661,0.759,5,-3.247,1,0.0326,0.0281,0,0.128,0.466,139.922,4
False,69,1039050,72,0.653,0.836,9,-6.018,1,0.238,0.218,0,0.0507,0.569,151.977,4
False,81,110642,74,0.751,0.642,3,-5.165,0,0.087,0.0861,0,0.0953,0.388,95.045,4
False,65,199024,61,0.703,0.894,5,-3.52,0,0.281,0.115,0,0.363,0.737,104.043,4
False,62,252349,56,0.773,0.823,10,-2.901,0,0.0679,0.00963,0,0.834,0.787,106.031,4
False,51,6898,42,0.737,0.818,2,-3.485,1,0.072,0.227,0,0.113,0.473,102.932,4
False,60,1162050,66,0.679,0.829,10,-5.166,0,0.072,0.0251,0,0.068,0.604,97.043,4
False,48,109857,46,0.62,0.599,11,-5.459,0,0.0266,0.15,0,0.315,0.235,128.057,4
False,48,22458,43,0.869,0.771,9,-4.388,0,0.0717,0.0256,0,0.0591,0.717,121.997,4
False,45,66970,42,0.577,0.711,2,-4.269,1,0.0265,0.342,0,0.374,0.514,101.965,4
False,50,261030,56,0.437,0.63,10,-4.45,1,0.0416,0.417,0,0.0846,0.299,142.967,4
False,55,47355,49,0.689,0.732,6,-2.93,0,0.0487,0.525,0,0.1,0.546,96.977,4
False,48,104160,46,0.669,0.954,4,-2.114,1,0.0855,0.172,0,0.359,0.798,125.979,4
False,60,506830,59,0.609,0.886,2,-3.635,1,0.0738,0.159,0,0.322,0.602,149.977,4
False,61,251006,64,0.67,0.916,9,-2.261,0,0.0751,0.0363,5.35e-06,0.221,0.531,97.004,4
False,55,468995,68,0.542,0.69,7,-5.052,1,0.0381,0.0221,0,0.0575,0.396,180.146,4
False,59,432213,56,0.735,0.932,6,-3.778,1,0.156,0.0488,0,0.407,0.771,120.056,4
False,57,546297,63,0.728,0.925,7,-1.741,1,0.0862,0.0491,0,0.313,0.88,129.984,4
False,57,1012107,68,0.631,0.943,7,-1.732,1,0.0409,0.0706,0.00174,0.322,0.68,94.018,4
False,47,4814,36,0.782,0.741,3,-4.776,0,0.128,0.213,0,0.164,0.755,105.989,4
False,49,29773,42,0.717,0.776,6,-3.068,1,0.0391,0.116,0,0.152,0.723,104.998,4
False,45,1006,38,0.607,0.658,0,-5.383,0,0.0324,0.282,0,0.0956,0.218,104.97,4
False,42,53703,40,0.697,0.909,7,-4.296,0,0.0605,0.113,0,0.0881,0.567,108.023,4
False,50,144163,54,0.558,0.942,0,-3.541,1,0.087,0.0326,0,0.326,0.801,118.93,4
False,41,1510,30,0.715,0.623,6,-7.293,1,0.0369,0.00323,0.028,0.0908,0.173,92.983,4
False,43,18619,37,0.738,0.697,1,-3.262,1,0.0304,0.035,0,0.056,0.526,109.977,4
False,48,117088,50,0.887,0.525,5,-7.367,1,0.115,0.368,1.07e-06,0.0924,0.791,114.014,4
False,40,5168,33,0.38,0.699,2,-4.236,1,0.074,0.2,0,0.144,0.289,95.218,4
True,38,573,27,0.705,0.911,2,-1.235,0,0.0779,0.151,0,0.107,0.624,128.004,4
True,38,4918,30,0.56,0.872,7,-4.158,1,0.0962,0.00686,0,0.185,0.679,135.119,4
False,48,58438,41,0.673,0.668,10,-4.838,0,0.0498,0.567,4.52e-06,0.0986,0.403,127.968,4
False,43,36814,35,0.693,0.849,4,-3.768,0,0.0949,0.055,0,0.115,0.779,109.985,4
False,47,82222,48,0.819,0.779,0,-4.728,1,0.238,0.289,0,0.0442,0.758,137.976,4
False,43,104160,46,0.711,0.859,11,-3.423,0,0.0617,0.0559,0,0.0478,0.9,89.999,4
False,41,170858,45,0.74,0.74,2,-4.697,0,0.0971,0.14,0,0.0793,0.589,125.065,4
False,41,6432,35,0.709,0.648,1,-7.199,1,0.0322,0.0593,0,0.175,0.0369,131.027,4
False,42,41057,36,0.695,0.887,2,-3.877,1,0.0524,0.0265,0,0.676,0.56,122.959,4
True,37,714,28,0.74,0.725,7,-4.144,1,0.0298,0.338,0,0.0629,0.458,104.959,4
False,45,13470,37,0.664,0.733,7,-4.657,0,0.0385,0.379,0,0.118,0.645,115.002,4
False,42,8947,33,0.483,0.6,7,-4.469,1,0.0269,0.397,0,0.115,0.339,169.027,3
True,37,2045,29,0.664,0.725,5,-4.301,1,0.143,0.399,0,0.163,0.707,173.959,4
True,36,22696,42,0.772,0.596,1,-4.909,1,0.0439,0.235,0,0.104,0.81,99.978,4
True,35,235,35,0.571,0.659,9,-9.205,0,0.381,0.738,6.52e-06,0.0674,0.329,130.022,4
False,45,1904990,73,0.472,0.616,0,-5.795,1,0.0542,0.000608,0.000659,0.0919,0.422,129.505,5
False,42,1904990,73,0.745,0.836,7,-6.277,0,0.269,0.0462,2.95e-06,0.194,0.382,140.044,4
False,42,261030,56,0.632,0.962,10,-0.659,1,0.118,0.183,0,0.0898,0.603,129.983,4
True,38,104160,46,0.671,0.85,5,-2.561,0,0.126,0.0208,0,0.251,0.819,131.982,4
False,52,184962,65,0.829,0.814,0,-4.654,1,0.212,0.118,0,0.0881,0.513,100.001,4
True,33,1673,29,0.663,0.923,1,-3.552,0,0.1,0.214,0,0.0681,0.859,135.026,4
True,3,2566252,71,0.694,0.832,5,-3.038,0,0.0598,0.0192,0,0.355,0.424,135.011,4
False,47,20829,60,0.541,0.687,0,-5.865,1,0.0475,0.197,0,0.108,0.295,124.94,4
False,49,20829,60,0.674,0.845,11,-4.249,0,0.0711,0.00781,1.95e-05,0.27,0.559,106.959,4
False,54,1278888,70,0.7,0.89,9,-4.182,1,0.107,0.0565,0,0.312,0.534,114.96,4
False,55,554998,71,0.499,0.854,9,-4.644,0,0.146,0.00718,0,0.17,0.589,170.031,4
False,53,554998,71,0.504,0.966,9,-5.349,0,0.221,0.014,0.000534,0.354,0.241,169.986,4
False,62,1904990,73,0.794,0.835,5,-2.043,0,0.0961,0.266,0,0.0979,0.771,101.039,4
False,61,1039050,72,0.595,0.806,8,-4.644,1,0.141,0.0391,0,0.36,0.616,93.126,4
False,61,554998,71,0.529,0.956,9,-1.889,1,0.265,0.0124,3.6e-06,0.119,0.559,179.989,4
False,60,611348,66,0.523,0.864,10,-4.746,0,0.359,0.106,0.000454,0.0672,0.247,142.11,4
False,60,717387,66,0.76,0.928,8,-3.645,0,0.215,0.308,0,0.072,0.673,131.985,4
False,55,1904990,73,0.604,0.905,7,-1.87,1,0.165,0.201,0,0.345,0.718,132.974,4
False,60,1278888,70,0.695,0.852,6,-4.528,0,0.127,0.00701,0,0.14,0.496,102.988,4
False,59,1904990,73,0.613,0.899,10,-2.632,0,0.0825,0.0708,0,0.128,0.702,124.09,4
False,57,949008,68,0.683,0.929,1,-2.522,0,0.119,0.214,0,0.216,0.726,139.932,4
False,56,949008,68,0.652,0.831,8,-3.684,1,0.0436,0.102,0,0.229,0.744,130.033,4
False,54,1162050,66,0.719,0.733,4,-4.147,1,0.0861,0.101,0,0.27,0.514,123.058,4
False,52,315812,55,0.784,0.721,6,-2.571,0,0.0453,0.154,0,0.238,0.915,112.013,4
False,54,153368,48,0.599,0.676,1,-3.761,1,0.043,0.0162,0,0.123,0.577,110.05,4
False,59,2566252,71,0.709,0.654,1,-4.765,0,0.0858,0.124,0,0.15,0.624,94.858,4
False,47,541692,58,0.621,0.833,10,-3.869,0,0.0622,0.141,0,0.145,0.781,149.923,4
False,55,1179456,74,0.753,0.744,0,-5.082,1,0.0319,0.338,0,0.343,0.691,130.047,4
False,52,164621,49,0.607,0.875,0,-3.71,1,0.0499,0.0355,0,0.262,0.608,119.969,4
False,51,432213,56,0.768,0.901,0,-1.865,1,0.102,0.215,1.95e-06,0.0369,0.841,151.972,4
False,55,210676,60,0.647,0.804,11,-5.416,0,0.13,0.0337,0,0.119,0.516,121.799,4
False,47,48346,44,0.662,0.905,7,-2.721,0,0.0474,0.0304,0,0.2,0.616,128.006,4
False,47,48346,44,0.713,0.937,5,-2.107,1,0.131,0.0198,0,0.57,0.728,125.969,4
False,53,1162050,66,0.674,0.752,5,-4.657,0,0.0326,0.295,0,0.164,0.348,107.021,4
False,52,4407716,84,0.665,0.86,4,-3.921,0,0.0761,0.0322,0,0.281,0.372,139.973,4
False,55,2226618,79,0.573,0.91,8,-1.578,1,0.064,0.0846,0,0.266,0.602,169.982,4
False,48,4407716,84,0.615,0.96,4,-1.807,1,0.09,0.0419,0,0.0925,0.504,110.058,4
False,54,2226618,79,0.711,0.861,0,-2.905,1,0.0924,0.106,4.4e-05,0.112,0.78,118.004,4
False,48,4407716,84,0.657,0.85,5,-3.157,0,0.0694,0.00264,0,0.412,0.375,124.882,4
False,42,1026280,65,0.762,0.77,2,-3.154,1,0.0639,0.155,0,0.0861,0.587,103.029,4
False,46,4407716,84,0.704,0.758,4,-4.393,0,0.108,0.044,0,0.186,0.663,97.052,4
False,69,7957700,91,0.769,0.817,0,-4.092,0,0.0339,0.0268,9.95e-05,0.084,0.866,139.979,4
False,44,4407716,84,0.827,0.722,6,-4.804,0,0.0945,0.00579,0,0.0935,0.589,102.972,4
False,42,4407716,84,0.744,0.927,9,-3.973,0,0.107,0.0399,0,0.579,0.559,106.981,4
False,43,4407716,84,0.695,0.882,1,-2.08,1,0.104,0.0234,0,0.315,0.947,142.025,4
False,58,412791,59,0.594,0.81,6,-2.083,0,0.0531,0.128,0,0.0324,0.777,123.752,4
False,72,7957700,91,0.539,0.846,8,-3.192,1,0.0354,0.0063,1.68e-06,0.13,0.46,106.992,4
False,60,949008,68,0.714,0.886,0,-3.076,1,0.0461,0.058,0,0.112,0.752,125.046,4
True,31,468995,68,0.583,0.916,1,-1.396,1,0.149,0.0683,0,0.0489,0.732,167.933,4
False,67,1921903,71,0.781,0.683,0,-4.258,1,0.0325,0.164,1.53e-06,0.16,0.722,100.005,4
False,64,1921903,71,0.722,0.918,8,-2.952,1,0.0607,0.141,0,0.409,0.831,100.024,4
False,62,232204,64,0.75,0.799,0,-2.788,0,0.0697,0.0706,0,0.377,0.462,110.991,4
False,49,170858,45,0.766,0.942,7,-2.452,1,0.0499,0.293,0.000234,0.332,0.608,109.954,4
False,65,7957700,91,0.651,0.756,8,-4.388,1,0.0762,0.0298,0,0.396,0.473,121.96,4
False,44,82222,48,0.747,0.85,9,-3.808,0,0.265,0.142,0,0.485,0.94,118.089,4
False,65,923184,63,0.748,0.961,8,-6.518,0,0.0875,0.00512,0,0.175,0.856,116.037,4
False,55,531,43,0.772,0.959,8,-1.718,1,0.0658,0.241,0,0.287,0.928,107.016,4
True,38,2566252,71,0.739,0.652,1,-4.599,0,0.0568,0.132,0,0.0892,0.605,95.003,4
True,29,1179456,74,0.625,0.731,0,-4.349,1,0.0365,0.183,0,0.33,0.616,129.915,4
False,42,169905,48,0.748,0.737,5,-3.441,1,0.038,0.0717,0,0.288,0.48,103.001,4
False,45,1162050,66,0.674,0.752,5,-4.657,0,0.0326,0.295,0,0.164,0.348,107.021,4
True,19,468995,68,0.634,0.863,11,-3.047,0,0.0538,0.314,0,0.101,0.767,122.087,4
False,49,1012107,68,0.64,0.943,7,-1.728,1,0.0418,0.0841,0.00643,0.31,0.698,94.002,4
False,49,200918,59,0.696,0.748,4,-4.628,0,0.0868,0.16,0,0.463,0.374,101.462,4
False,45,660106,67,0.717,0.716,7,-5.397,1,0.05,0.107,0,0.733,0.39,100.001,4
False,51,326,40,0.699,0.88,7,-3.148,1,0.0446,0.165,0,0.292,0.88,112.013,4
True,22,610296,63,0.792,0.731,8,-4.035,1,0.0452,0.274,0,0.091,0.515,110.005,4
True,35,38371,51,0.672,0.805,0,-4.291,1,0.0529,0.223,0,0.329,0.689,93.94,4
True,38,267155,60,0.798,0.668,7,-5.794,0,0.0634,0.213,0,0.113,0.544,119.949,4
False,54,316497,59,0.741,0.853,0,-2.873,1,0.129,0.453,0,0.233,0.731,115.085,4
True,36,7816,28,0.666,0.907,9,-2.211,0,0.145,0.122,0,0.243,0.762,137.952,4
False,41,1549,37,0.548,0.383,1,-9.992,1,0.21,0.81,0,0.117,0.286,131.03,4
False,41,2429,45,0.747,0.493,1,-7.691,1,0.0526,0.625,0.00413,0.105,0.346,88.005,4
True,38,813,32,0.663,0.694,2,-4.137,1,0.177,0.269,0,0.2,0.271,86.223,4
True,37,1670,29,0.743,0.385,8,-8.884,1,0.236,0.243,8.45e-06,0.0955,0.679,140.036,4
False,47,249842,62,0.825,0.601,1,-4.35,1,0.0333,0.174,0,0.125,0.631,132.032,4
True,39,243,30,0.753,0.734,2,-4.576,1,0.0306,0.404,2.27e-06,0.378,0.693,113.023,4
True,32,834,28,0.815,0.755,1,-4.987,0,0.0635,0.479,3.51e-06,0.241,0.715,110.003,4
True,36,3597,30,0.641,0.489,10,-5.914,1,0.0447,0.72,0,0.119,0.395,82.169,4
True,38,1976,35,0.634,0.598,0,-6.772,0,0.426,0.577,0,0.632,0.483,167.677,4
False,41,3976,41,0.597,0.547,8,-4.793,0,0.0821,0.51,0,0.386,0.24,74.876,4
True,30,65,23,0.584,0.577,6,-5.85,1,0.0675,0.516,0,0.0804,0.735,84.925,4
False,41,114090,58,0.58,0.537,1,-6.145,0,0.0491,0.577,0,0.31,0.622,177.844,4
True,37,26861,51,0.315,0.423,10,-4.642,0,0.0489,0.83,0,0.104,0.15,76.938,5
True,36,9046,40,0.485,0.401,8,-8.781,1,0.0289,0.889,0.0478,0.117,0.167,123.825,4
True,39,607,34,0.378,0.266,0,-12.01,1,0.037,0.943,0.000119,0.096,0.403,159.161,3
True,37,463,28,0.815,0.615,2,-4.768,1,0.0277,0.568,0,0.118,0.794,109.997,4
False,41,66726,47,0.523,0.465,5,-4.647,1,0.0308,0.678,0,0.14,0.281,71.527,4
True,38,434,31,0.486,0.512,3,-5.325,1,0.0462,0.461,0,0.134,0.335,123.696,4
True,34,195,24,0.433,0.537,8,-4.308,1,0.0418,0.676,0,0.0903,0.245,134.247,4
False,60,38371,51,0.672,0.805,0,-4.291,1,0.0529,0.223,0,0.329,0.689,93.94,4
False,40,313,32,0.556,0.386,9,-7.344,1,0.0316,0.56,0,0.106,0.307,81.021,4
True,38,17002,42,0.448,0.472,9,-5.237,1,0.0393,0.816,0,0.11,0.363,129.233,4
False,54,376138,58,0.701,0.968,1,-0.913,1,0.078,0.103,0,0.832,0.913,100.009,4
True,2,7957700,91,0.585,0.887,0,-3.825,0,0.089,0.0244,0,0.361,0.528,92.971,4
False,53,1039050,72,0.738,0.85,4,-4.63,0,0.21,0.0214,0,0.134,0.573,111.988,4
True,0,4537,0,0.841,0.805,10,-2.598,0,0.056,0.0908,1.57e-05,0.0731,0.937,115.022,4
False,61,412791,59,0.594,0.81,6,-2.083,0,0.0531,0.128,0,0.0324,0.777,123.752,4
False,42,506830,59,0.389,0.597,3,-4.755,1,0.0754,0.106,0,0.163,0.312,84.828,4
False,40,2226618,79,0.552,0.89,6,-1.425,1,0.115,0.136,0,0.111,0.479,172.97,4
True,0,1012107,68,0.773,0.865,4,-3.027,0,0.114,0.133,0,0.052,0.968,145.003,4
True,1,809096,65,0.682,0.502,2,-9.507,1,0.0713,0.0124,8.45e-06,0.107,0.218,108.08,4
True,1,1108239,63,0.754,0.788,2,-3.175,1,0.0322,0.129,0.00274,0.0775,0.961,124.992,4
False,62,1921903,71,0.746,0.898,3,-2.818,0,0.0725,0.0526,0,0.0858,0.879,121.967,4
True,2,1819464,76,0.726,0.903,7,-2.277,0,0.0357,0.055,0.000225,0.158,0.958,129.986,4
True,30,1904990,73,0.704,0.879,1,-2.904,1,0.0845,0.0135,0,0.384,0.605,99.962,4
False,58,618897,68,0.648,0.859,10,-2.384,1,0.0472,0.114,0,0.448,0.541,115.436,4
True,26,166226,48,0.635,0.722,7,-5.011,1,0.137,0.126,0,0.101,0.791,155.133,4
False,58,407126,58,0.564,0.867,7,-3.137,0,0.0881,0.0952,0,0.737,0.882,154.882,4
True,0,395385,64,0.815,0.75,1,-3.029,1,0.0581,0.0399,0,0.0553,0.614,103.037,4
True,32,225882,49,0.565,0.772,7,-4.148,1,0.06,0.242,0,0.147,0.296,141.925,4
True,12,565437,63,0.746,0.923,6,-2.169,1,0.0489,0.024,0,0.0593,0.758,100.019,4
True,37,1012107,68,0.733,0.938,5,-3.791,0,0.0453,0.00356,0,0.129,0.962,122.008,4
True,8,528119,59,0.745,0.965,7,-1.517,1,0.06,0.146,2.29e-06,0.0796,0.766,102.994,4
True,3,1039050,72,0.724,0.976,1,-3.279,1,0.0602,0.116,1.3e-05,0.352,0.626,110.006,4
